"province_kh_name","province_en_name","district_kh_name","district_en_name","commune_kh_name","commune_en_name","station_number","station_name","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","useful_votes","non_useful_votes","total_in_box"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកខ្ពស់","Koak Kpous","0159","បឋមសិក្សា គោកខ្ពស","17","2","2","57","","","","31","10","1","11","131","5","136"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកខ្ពស់","Koak Kpous","0047","បឋមសិក្សា ប្រាសាទអូរទង","2","1","1","194","","","","7","2","1","1","209","2","211"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកមន","Koak Mon","0048","សាលាបឋមសិក្សា សឹង","17","3","18","173","","","","27","41","0","23","302","3","305"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកមន","Koak Mon","0049","សាលាបឋមសិក្សា សឹង","52","9","20","93","","","","41","17","2","26","260","5","265"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកមន","Koak Mon","0050","សាលាបឋមសិក្សា សីុលៀម","16","0","4","169","","","","33","56","3","65","346","4","350"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកមន","Koak Mon","0051","អនុវិទ្យាល័យ បន្ទាយអំពិល","24","4","5","404","","","","25","14","2","28","506","11","517"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកមន","Koak Mon","0052","សាលាបឋមសិក្សា តានេស","15","3","3","198","","","","13","11","2","29","274","12","286"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកមន","Koak Mon","0053","បឋមសិក្សា រនាមធំថ","30","2","2","224","","","","125","3","2","18","406","6","412"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកមន","Koak Mon","0054","សាលាបឋមសិក្សា គូរ","33","12","9","239","","","","43","17","3","15","371","25","396"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកមន","Koak Mon","0055","សាលាបឋមសិក្សា គូរ","31","8","6","196","","","","58","21","5","17","342","10","352"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកមន","Koak Mon","0057","សាលាបឋមសិក្សា គូរ","38","18","9","190","","","","69","20","2","27","373","14","387"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកមន","Koak Mon","0056","សាលាបឋមសិក្សា ថ្នល់បត","21","9","4","218","","","","74","19","4","11","360","8","368"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកមន","Koak Mon","0160","អនុវិទ្យាល័យបន្ទាយអំពិល","7","0","1","104","","","","10","11","0","9","142","2","144"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកមន","Koak Mon","0058","សាលាបឋមសិក្សា ថ្ម ដូន","23","3","0","57","","","","20","11","0","1","115","1","116"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ជើងទៀន","Cheung Tean","0059","សាលាបឋមសិក្សា តាណូក","30","11","4","112","","","","10","59","2","21","249","10","259"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ជើងទៀន","Cheung Tean","0060","សាលាបឋមសិក្សា គោកត្រាង","43","19","17","185","","","","61","122","8","17","472","16","488"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ជើងទៀន","Cheung Tean","0061","សាលាបឋមសិក្សា ស្រែប្រាំង","16","5","5","313","","","","27","33","2","14","415","5","420"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ជើងទៀន","Cheung Tean","0062","សាលាបឋមសិក្សា ជើងទៀន","17","2","2","353","","","","34","6","3","2","419","8","427"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ជើងទៀន","Cheung Tean","0145","សាលាបឋមសិក្សា ជើងទៀន","8","0","4","173","","","","12","2","1","22","222","2","224"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ចុងកាល់","Chong Kal","0063","សាលាបឋមសិក្សា ភូមិឈូក","26","5","6","190","","","","17","26","2","25","297","11","308"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ចុងកាល់","Chong Kal","0166","សាលាបឋមសិក្សា ភូមិឈូក","17","3","6","179","","","","13","34","4","32","288","5","293"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ចុងកាល់","Chong Kal","0064","វត្ដជ័យឧត្ដមចុងកាល","28","4","5","332","","","","29","20","1","19","438","6","444"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ចុងកាល់","Chong Kal","0065","សាលាបឋមសិក្សា ចុងកាល","14","6","2","236","","","","84","22","2","17","383","3","386"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ចុងកាល់","Chong Kal","0066","សាលាភូមិ ២ ក ៣","19","5","4","393","","","","7","10","0","14","452","8","460"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ចុងកាល់","Chong Kal","0067","អនុវិទ្យាល័យ ចុងកាល","26","7","4","92","","","","81","60","5","42","317","3","320"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ចុងកាល់","Chong Kal","0068","អនុវិទ្យាល័យ ចុងកាល","33","4","16","97","","","","34","53","5","35","277","0","277"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ចុងកាល់","Chong Kal","0069","សាលាបឋមសិក្សា ព្រៃធ","11","2","5","226","","","","16","7","0","29","296","9","305"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ក្រសាំង","Krasaing","0070","វត្ដ ចេកក្បូរ","70","10","3","258","","","","133","29","1","12","516","14","530"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ក្រសាំង","Krasaing","0071","បឋមសិក្សា ភូមិខ្នារ","38","12","6","206","","","","61","26","6","24","379","12","391"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ក្រសាំង","Krasaing","0172","បឋមសិក្សា រលំវែង","26","9","10","104","","","","32","75","6","26","288","7","295"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ចុងកាល","Chong Kal","ក្រសាំង","Krasaing","0072","បឋមសិក្សា ភូមិគោល","30","13","8","156","","","","37","88","8","35","375","24","399"
