"number","name","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","useful","notUseful","totalInBox"
"0617","ភូមិក្រាំងមេត្រ","15","6","5","141","7","","","14","69","1","67","325","11","336"
"0482","សាលាបឋម កន្ទួត","15","4","12","320","0","","","2","45","1","30","429","7","436"
"0483","ភូមិអូរគគ","21","9","6","269","1","","","8","64","2","30","410","5","415"
"0484","សាលាបឋម អង្គតាម៉េៅ","4","4","10","375","1","","","4","29","2","40","469","13","482"
"0485","សាលាបឋម ចំការស្លែង","15","3","6","471","2","","","7","79","0","15","598","9","607"
"0486","ភូមិសំរិត","19","0","4","427","1","","","22","33","0","10","516","9","525"
"0487","សាលាបឋម ទួលសុភ","6","3","7","268","2","","","8","32","0","12","338","2","340"
"0812","សាលាបឋម ទួលសុភ","9","2","5","231","1","","","9","41","0","14","312","5","317"
"0488","បឋមសិក្សា អង្គព្នាត","8","1","3","421","3","","","3","72","0","33","544","10","554"
"0489","បឋមសិក្សា អង្គព្នាត","15","2","1","476","3","","","2","33","0","15","547","9","556"
"0490","ភូមិតាំងឫស្ស","50","5","11","214","1","","","60","52","2","38","433","10","443"
"0491","ភូមិស្រីប្រសើរ","40","4","27","324","3","","","32","77","1","48","556","18","574"
"0492","បឋមសិក្សា ដីក្រហម","24","8","6","285","3","","","15","116","1","40","498","4","502"
"0493","បឋមសិក្សា អង្គសត្ថា","14","2","5","249","4","","","5","32","1","12","324","11","335"
"0494","បឋមសិក្សា វត្ដភ","6","2","5","222","0","","","13","46","0","9","303","8","311"
"0495","ភូមិក្រាំងស្វាយ","27","4","5","375","2","","","14","67","6","24","524","5","529"
"0496","ភូមិជើងក","55","2","6","142","2","","","15","126","1","18","367","0","367"
"0497","ភូមិព្រៃកន្ទ្រង","18","3","8","329","2","","","28","91","2","38","519","9","528"
"0498","ភូមិព្រៃវាវ","32","12","8","340","1","","","15","59","2","24","493","13","506"
"0499","ភូមិព្រៃកំប៉ុក","36","11","19","297","4","","","23","106","1","24","521","26","547"
"0500","បឋមសិក្សា ត្រពាំងគង","43","5","3","295","4","","","38","72","3","84","547","3","550"
"0800","បឋមសិក្សា ត្រពាំងគង","9","1","1","70","0","","","9","27","0","24","141","2","143"
"0501","ភូមិទួលព្រិច","57","8","4","303","1","","","8","63","1","62","507","0","507"
"0502","ភូមិត្រពាំងវែង","48","4","7","274","3","","","45","75","1","81","538","7","545"
"0503","រោងបុណ្យភូមិត្រគៀត","22","4","4","242","1","","","16","82","1","29","401","9","410"
"0504","អនុវិទ្យាល័យ ឌី ប៉ុក","14","2","3","399","1","","","6","64","0","26","515","5","520"
"0706","អនុវិទ្យាល័យ ឌី ប៉ុក","12","2","5","290","2","","","16","50","1","41","419","10","429"
"0505","សាលាមត្ដេយ្យភូមិថ្កូវ","26","3","19","385","0","","","9","37","2","43","524","9","533"
"0506","រោងបុណ្យភូមិសង្គ្រោះជាត","38","6","6","233","3","","","23","119","5","88","521","12","533"
"0507","វត្ដរលាំងកំពូល","28","3","5","287","2","","","14","120","1","49","509","12","521"
"0508","ភូមិត្រពាំងអំពិល","28","1","7","264","1","","","7","95","0","65","468","6","474"
"0707","ភូមិត្រពាំងអំពិល","10","1","2","185","2","","","5","59","1","46","311","3","314"
"0509","សាលារៀនព្រៃផ្ដៅ","16","6","14","252","3","","","5","122","0","86","504","2","506"
"0618","សាលារៀនព្រៃផ្ដៅ","16","2","4","169","0","","","9","141","2","71","414","4","418"
"0780","សាលារៀនព្រៃផ្ដៅ","9","3","7","252","0","","","6","107","3","76","463","11","474"
"0510","រោងបុណ្យភូមិលំពែងព្រះរាម","36","5","9","349","4","","","9","115","2","32","561","8","569"
"0511","សាលាបឋម ពាមឃៃ","58","6","25","198","2","","","23","118","3","28","461","11","472"
"0748","សាលាបឋមគីរសុខម","8","8","11","186","0","","","18","29","2","28","290","13","303"
"0512","សាលាបឋម ទឹកស្អុយ","33","7","11","383","3","","","8","47","3","80","575","7","582"
"0513","រោងបុណ្យ បាយស្រា","35","7","8","359","0","","","15","32","2","20","478","13","491"
"0781","រោងបុណ្យ បាយស្រា","33","3","5","238","1","","","4","32","2","30","348","11","359"
"0514","អនុវិទ្យាល័យទួលសុភ","22","8","19","375","3","","","34","42","3","42","548","3","551"
"0515","រោងបុណ្យភូមិគោកភ្នៅ","18","5","11","316","1","","","9","136","5","24","525","3","528"
"0708","រោងបុណ្យភូមិគោកភ្នៅ","6","0","2","153","1","","","4","71","0","9","246","3","249"
"0516","បឋមសិក្សា វល្លិសរ","6","4","4","311","2","","","28","103","2","39","499","5","504"
"0709","បឋមសិក្សា វល្លិសរ","10","1","6","327","2","","","23","124","2","52","547","6","553"
"0517","បឋមសិក្សា វល្លិសរ","16","2","8","305","2","","","23","89","4","29","478","4","482"
"0518","រោងបុណ្យភូមិត្រពាំងពោធ","40","4","8","375","0","","","29","85","2","20","563","3","566"
"0710","រោងបុណ្យភូមិត្រពាំងពោធ","25","1","11","189","2","","","9","42","1","5","285","5","290"
"0519","រោងបុណ្យភូមិចំការបុស្ស","11","4","6","392","3","","","8","86","1","52","563","6","569"
"0520","រោងបុណ្យភូមិបឹងទន្លាប","19","3","8","499","2","","","9","43","4","16","603","7","610"
"0521","បឋមសិក្សា រយៀប","10","2","13","402","4","","","11","84","2","25","553","4","557"
"0711","បឋមសិក្សា រយៀប","7","5","10","339","2","","","4","54","1","18","440","6","446"
"0522","បឋមសិក្សា ចំបក","10","1","4","247","1","","","3","122","1","45","434","2","436"
"0644","បឋមសិក្សា ចំបក","2","1","4","141","0","","","1","48","0","20","217","6","223"
"0813","បឋមសិក្សា ចំបក","5","0","3","176","0","","","1","68","4","12","269","2","271"
"0523","ភូមិចំការរដ","14","3","6","293","3","","","35","58","2","57","471","11","482"
"0524","សាលាបុណ្យភូមិគោក","24","7","12","300","5","","","23","41","4","50","466","12","478"
"0712","សាលាបុណ្យភូមិព្រែក","6","3","3","138","1","","","9","27","0","12","199","8","207"
"0525","សាលារៀនជ្រាវ","9","4","12","302","2","","","10","18","1","15","373","15","388"
"0526","សាលារៀនស្នួល","11","1","21","254","2","","","31","54","1","27","402","5","407"
"0527","សាលាបឋម កន្សែងស","13","4","4","332","2","","","13","50","3","19","440","6","446"
"0528","ភូមិទំនាប","21","5","8","253","3","","","16","59","1","23","389","9","398"
"0529","សាលារៀន អមលាំង","15","7","7","418","1","","","15","33","4","28","528","16","544"
"0530","សាលារៀនថ្នល់បំបែក","29","5","7","390","4","","","9","35","3","29","511","7","518"
"0713","សាលារៀនថ្នល់បំបែក","10","2","3","178","1","","","1","26","0","10","231","8","239"
"0531","អនុវិទ្យាល័យសំរោង","9","3","7","343","2","","","7","99","0","31","501","5","506"
"0532","ភូមិចំពារ","94","11","15","251","3","","","26","55","3","23","481","14","495"
"0801","សាលាបឋម តាំងបន្ទាយ","11","1","4","40","0","","","2","6","0","5","69","4","73"
"0533","រោងបុណ្យ ពូនភ","25","1","7","210","1","","","9","64","2","36","355","4","359"
"0782","រោងបុណ្យ ពូនភ","20","2","2","206","2","","","4","62","1","53","352","2","354"
"0534","គោល","16","7","4","183","3","","","20","47","3","17","300","1","301"
"0535","សាលាបឋម សំរោង","17","6","4","289","2","","","1","92","4","15","430","7","437"
"0536","សាលារៀនថាន់គឹមស៊ន","48","7","5","255","3","","","3","36","2","95","454","12","466"
"0537","សាលារៀនថាន់គឹមស៊ន","61","7","7","321","4","","","7","27","1","68","503","10","513"
"0538","សាលារៀនត្រពាំងត្រោក","30","5","12","394","4","","","5","26","3","25","504","5","509"
"0714","សាលារៀនត្រពាំងត្រោក","1","2","0","145","1","","","1","25","1","9","185","6","191"
"0542","សាលារៀនអន្លង់ជ្រៃ","27","6","5","335","1","","","2","73","4","14","467","14","481"
"0619","សាលារៀនអន្លង់ជ្រៃ","12","1","1","385","1","","","3","61","3","16","483","9","492"
"0539","សាលារៀនតាំងពោធ","41","7","19","372","1","","","7","47","6","32","532","16","548"
"0540","សាលារៀនតាំងពោធ","46","7","13","354","2","","","26","49","2","15","514","8","522"
"0541","សាលារៀនភូមិព្រៃវែង","16","3","10","368","1","","","2","29","0","24","453","23","476"
"0543","រោងបុណ្យភូមិអង","38","7","9","340","5","","","8","116","2","21","546","11","557"
"0544","ភូមិក្រាំងកាចរ","27","3","11","170","2","","","7","99","2","38","359","6","365"
"0545","សាលារៀនភូមិថ","31","3","10","213","3","","","12","182","3","96","553","8","561"
"0546","រោងបុណ្យចំបក់ស","38","6","13","221","4","","","20","130","3","96","531","6","537"
"0547","សាលារៀនទឹកលង","48","0","5","285","5","","","20","78","4","21","466","21","487"
"0548","សាលារៀនទឹកលង","86","8","6","196","0","","","15","139","0","11","461","10","471"
"0549","ត្រពាំងត្របែក","34","6","4","313","3","","","23","62","1","20","466","19","485"
"0620","គាម្ម ន","17","3","10","268","1","","","25","40","0","10","374","5","379"
"0550","ស្វាយព្រៃ","14","2","0","236","4","","","33","34","1","14","338","5","343"
"0551","សាលារៀនទ័ពមាន","39","0","4","335","3","","","25","121","5","34","566","3","569"
"0715","សាលារៀនទ័ពមាន","8","4","1","196","0","","","7","45","0","23","284","13","297"
"0552","ភូមិស្យា","19","8","10","190","6","","","26","116","2","138","515","4","519"
"0553","សាលារៀនព្រៃមិច (ការិ,ភ្លោះ)","18","4","6","133","5","","","9","38","2","159","374","3","377"
"0649","សាលារៀនព្រៃមិច (ការិ,ភ្លោះ)","32","3","5","113","0","","","7","53","3","153","369","3","372"
"0554","សាលារៀនវាលពន","40","4","5","308","4","","","34","26","4","36","461","3","464"
"0555","សាលារៀនតាំងបន្ទាយ","25","7","6","234","3","","","20","96","4","38","433","9","442"
"0556","សាលារៀនវាលពន","38","4","11","273","2","","","29","37","7","73","474","11","485"
"0802","សាលារៀនវាលពន","8","2","2","77","0","","","7","8","2","12","118","0","118"
"0557","ភូមិកន្ធា","7","0","1","204","1","","","7","25","1","26","272","8","280"
"0558","សាលារៀនតាំងបន្ទាយ","51","10","13","239","3","","","26","139","4","21","506","11","517"
"0559","សាលារៀនរំចេក","13","2","7","356","6","","","18","32","2","116","552","10","562"
"0560","ភូមិព្រៃទីទុយ","12","8","4","490","2","","","22","54","0","8","600","6","606"
"0561","ព្រិចខ្ពស","7","2","8","338","4","","","5","47","3","97","511","9","520"
"0562","សាលារៀនវត្ដត្បែង","23","2","6","357","4","","","8","84","2","33","519","5","524"
"0563","សាលារៀនរលាំងបែង","9","4","16","446","2","","","7","39","1","25","549","8","557"
"0564","ថ្ម ីជង្រុក","8","3","4","333","1","","","8","53","1","52","463","3","466"
"0565","អនុវិឡាល័យវត្ដត្បែង","11","5","8","324","1","","","7","78","1","51","486","8","494"
