"province_kh_name","province_en_name","district_kh_name","district_en_name","commune_kh_name","commune_en_name","station_number","station_name","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","useful_votes","non_useful_votes","total_in_box"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយជ្រំ","Svay Chrum","0542","វិទ្យាល័យស្វាយជ្រំ","19","1","4","362","2","","","12","84","0","15","499","5","504"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយជ្រំ","Svay Chrum","0406","បឋមសិក្សា ថ្ម ស","8","2","0","334","0","","","10","69","0","6","429","5","434"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយជ្រំ","Svay Chrum","0407","បឋមសិក្សា ថ្ម ស","12","3","4","321","2","","","3","79","2","7","433","6","439"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយជ្រំ","Svay Chrum","0408","បឋមសិក្សា ស្វាយជ្រំ","24","6","4","325","2","","","13","92","2","21","489","6","495"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0409","សាលារៀនសាយធ","28","0","2","336","3","","","28","148","4","10","559","10","569"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0635","សាលារៀនស្វាយធំ","3","0","1","79","0","","","3","28","0","0","114","6","120"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0410","សាលារៀនសំរោងពេជ្រ","21","3","7","265","4","","","60","69","2","5","436","17","453"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0543","សាលារៀនសំរោងពេជ្រ","97","3","3","211","1","","","33","47","1","2","398","10","408"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0411","សាលារៀនសំរោងពេជ្រ","25","4","3","284","1","","","9","63","0","3","392","4","396"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0412","សាលារៀនសំរោងពេជ្រ","33","3","2","339","3","","","13","31","0","3","427","10","437"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយធំ","Svay Thom","0413","សាលារៀនស្វាយធំ","38","1","2","261","2","","","34","93","2","19","452","4","456"
