"number","name","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","useful","notUseful","totalInBox"
"0623","សាលារៀនរហាល","33","4","74","121","","8","5","31","164","7","38","485","19","504"
"0864","សាលាឆទានពពេល","20","4","2","99","","1","2","26","27","2","9","192","6","198"
"0622","សាលារៀនតាសៀម","26","0","16","81","","2","1","52","93","4","15","290","8","298"
"0875","សាលារៀនតាសៀម","21","3","6","90","","3","1","48","95","1","15","283","4","287"
"0624","ភូមិប្រាសាទ","28","3","3","313","","2","4","24","8","1","7","393","5","398"
"0784","ភូមិប្រាសាទ","25","1","3","168","","2","1","16","12","0","2","230","3","233"
"0625","ភូមិកពា្ជន់រុន","30","4","17","222","","3","3","43","61","3","14","400","12","412"
"0699","ភូមិទំនាបស្វាយ","60","1","4","139","","1","2","42","27","1","4","281","4","285"
"0626","សាលាប្រាសាទ","82","2","3","231","","2","3","40","18","1","2","384","9","393"
"0785","សាលាប្រាសាទ","37","1","9","152","","1","1","13","21","1","8","244","6","250"
"0627","សាលារៀនគោកចាន","108","7","18","158","","1","5","93","21","4","79","494","2","496"
"0786","សាលារៀនគោកចាន","42","3","7","104","","1","1","51","20","0","68","297","3","300"
"0628","សាលារៀនច័ន្ទគិរី","34","3","9","204","","3","5","91","36","4","64","453","6","459"
"0629","វត្ដល្វា","10","4","7","98","","2","1","5","36","4","47","214","5","219"
"0700","ភូមិស្រែសមុទ្រ","22","5","6","86","","1","3","14","51","6","49","243","6","249"
"0630","សាលារៀនល្វា","26","4","2","148","","1","6","36","66","4","20","313","16","329"
"0711","សាលារៀនល្វា","13","2","7","94","","0","2","12","46","1","23","200","7","207"
"0631","សាលារៀនស្រែណូយ","20","4","11","103","","2","5","21","10","2","78","256","9","265"
"0876","សាលារៀនស្រែណូយ","13","2","6","121","","1","3","18","25","1","41","231","6","237"
"0816","សាលារៀនស្រែណូយ","32","3","11","226","","3","1","37","42","4","103","462","5","467"
"0632","វត្ដស្រែណូយ","34","2","9","175","","6","3","31","17","5","151","433","14","447"
"0739","សាលារៀនព្រៃខ្នុរ","13","4","2","157","","1","3","14","21","0","74","289","4","293"
"0732","សាលារៀនព្រៃខ្នុរ","12","2","8","126","","1","3","10","25","5","34","226","9","235"
"0877","សាលារៀនព្រៃខ្នុរ","19","2","10","168","","1","5","14","23","2","40","284","10","294"
"0815","សាលារៀនត្រពាំងក្រសាំង","27","0","13","171","","3","6","13","34","5","44","316","10","326"
"0633","សាលាកំបោរ","39","9","19","309","","5","2","75","67","1","9","535","20","555"
"0634","វត្ដស្វាយស","27","11","15","311","","2","9","26","22","3","9","435","8","443"
"0740","វត្ដស្វាយស","39","8","18","356","","3","5","26","30","1","9","495","7","502"
"0635","បឋមសិក្សា ស្វាយស","10","7","15","267","","3","6","47","34","3","6","398","5","403"
"0636","សាលារៀនគោកភ","47","6","12","193","","5","8","42","88","4","56","461","9","470"
"0637","សាលារៀនគោកស្រុក","27","5","8","118","","2","3","17","105","7","109","401","11","412"
"0638","សាលារៀនវ៉ារិន","47","10","5","145","","2","10","48","58","8","53","386","9","395"
"0639","សាលារៀនវ៉ារិន","31","4","6","295","","3","4","43","114","1","10","511","16","527"
"0640","សាលារៀនទួលមាឌ","37","9","17","213","","2","4","44","73","3","113","515","7","522"
