"number","name","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","useful","notUseful","totalInBox"
"0999","សាលារៀនពេជ្រចិន្ដា","23","2","1","345","","1","4","6","68","2","20","472","8","480"
"0876","សាលារៀនពេជ្រចិន្ដា","9","0","1","319","","2","5","9","60","0","7","412","3","415"
"0731","ផ្ទះលោក នាក់ ម៉ូវ ភូមិអូរ","9","0","2","302","","2","3","5","64","0","7","394","14","408"
"0732","សាលារៀនពេជ្រចិន្ដា","10","0","5","218","","0","5","14","32","0","19","303","6","309"
"1000","ផ្ទះលោក នាក់ ម៉ូវ ភូមិអូរ","21","1","2","160","","0","0","1","43","0","4","232","3","235"
"0877","សាលាបឋមសិក្សាអូរតាប៉ុន","8","2","0","130","","0","3","6","19","0","0","168","1","169"
"0878","សាលារៀនសាមគ្គី","5","1","0","118","","0","1","1","18","0","6","150","4","154"
"0941","សាលារៀនសាមគ្គី","10","0","0","149","","2","0","1","24","1","4","191","5","196"
"0733","សាលារៀនចក្រី","23","1","0","285","","1","8","39","57","1","8","423","14","437"
"0942","សាលារៀនចក្រី","25","0","2","331","","0","3","43","86","0","9","499","6","505"
"0833","សាលារៀនចក្រី","18","3","3","207","","1","6","29","40","1","1","309","7","316"
"0879","វត្ដភ្នំប្រាំពីរ","7","0","2","135","","0","6","2","45","0","1","198","5","203"
"0958","វត្ដភ្នំប្រាំពីរ","8","0","0","127","","0","0","5","38","1","2","181","4","185"
"1041","វត្ដភ្នំប្រាំពីរ","10","3","0","167","","1","7","8","81","0","6","283","8","291"
"1042","វត្ដភ្នំប្រាំពីរ","14","2","2","185","","0","2","2","68","0","3","278","11","289"
"0880","វត្ដភ្នំប្រាំពីរ","6","0","0","66","","0","0","7","36","0","2","117","3","120"
"0959","វត្ដភ្នំប្រាំពីរ","11","4","0","223","","1","1","4","65","1","3","313","7","320"
"0881","សាលារៀនស្ពានទំនាប","6","2","1","130","","0","5","29","41","0","12","226","3","229"
"0943","សាលារៀនស្ពានទំនាប","10","0","2","185","","1","3","17","62","0","8","288","4","292"
"0882","វត្ដ អន ្លង់ស ្ដ","7","2","2","78","","0","4","9","35","0","12","149","2","151"
"1040","វត្ដអន្លង់ស្ដី","9","0","1","101","","0","0","17","39","0","8","175","3","178"
"0944","វត្ដអន្លង់ស្ដី","16","2","5","204","","3","1","21","113","3","19","387","7","394"
"0883","ផ្ទះតាម៉េៅ","12","0","2","110","","0","1","10","58","0","4","197","3","200"
"0966","ផ្ទះតាម៉េៅ","24","5","1","221","","1","4","18","134","0","4","412","17","429"
"0884","សាលារៀនដំណាក់ក្សាន្ដ","10","1","0","114","","1","5","7","26","0","4","168","0","168"
"1043","សាលារៀនដំណាក់ក្សាន្ដ","12","1","0","221","","0","0","3","35","1","6","279","10","289"
"0734","សាលាបឋមសិក្សាជលគីរី","17","7","1","273","","0","6","25","106","0","3","438","3","441"
"0967","សាលាបឋមសិក្សាជលគីរី","15","3","3","161","","1","5","16","97","0","0","301","7","308"
"0945","សាលាបឋមសិក្សាជលគីរី","21","1","2","194","","4","1","25","135","0","4","387","2","389"
"0834","សាលាបឋមសិក្សាស្រឡៅទង","14","1","1","206","","6","1","21","93","2","5","350","1","351"
"0946","សាលាបឋមសិក្សាស្រឡៅទង","8","2","0","144","","0","1","8","97","0","4","264","3","267"
"0835","សាលាបឋមសិក្សាអូរជ្រៃ","20","1","5","183","","4","3","16","109","2","1","344","7","351"
"0885","សាលាបឋមសិក្សាឡាក់ ៦២","6","2","5","286","","3","9","14","85","0","6","416","1","417"
"0735","បឋមសិក្សា សិលាមានជ័យ","9","3","4","350","","3","4","25","128","0","4","530","3","533"
"0947","បឋមសិក្សា សិលាមានជ័យ","5","1","1","307","","1","0","14","91","0","4","424","2","426"
"0886","បឋមសិក្សា សិលាមានជ័យ","6","3","4","338","","3","2","17","100","1","4","478","6","484"
"0837","សាលាបឋមសិក្សាតាំងយូ","6","3","4","195","","2","2","8","122","0","0","342","1","343"
"0960","សាលាបឋមសិក្សាតាំងយូ","8","2","1","166","","1","2","3","79","0","5","267","10","277"
"1044","សាលាបឋមសិក្សាតាំងយូ","7","1","2","182","","2","2","3","118","0","2","319","4","323"
"0836","សាលាបឋមសិក្សាសំរោង","9","1","0","263","","1","3","18","86","2","4","387","5","392"
"0895","សាលាបឋមសិក្សាជលសីមា","9","0","0","142","","0","2","11","47","0","6","217","6","223"
"0736","សាលាបឋមសិក្សាជលសីមា","10","5","1","313","","1","1","19","60","4","9","423","6","429"
"0949","សាលាបឋមសិក្សាជលសីមា","8","2","3","293","","4","1","13","120","1","8","453","16","469"
"0972","សាលាបឋមសិក្សាជលសីមា","13","0","3","255","","1","3","11","107","1","6","400","5","405"
"0737","សាលាបឋមសិក្សា ព្រះពុទ្ធ","10","1","4","237","","1","1","4","70","0","7","335","5","340"
"0838","សាលាបឋមសិក្សាជ័យសីមា","11","1","2","212","","1","11","5","53","2","4","302","6","308"
"0887","សាលាបឋមសិក្សាជ័យសីមា","6","0","2","121","","0","3","7","41","0","2","182","1","183"
"0950","សាលាបឋមសិក្សាជ័យសីមា","21","1","2","250","","1","3","9","77","1","6","371","7","378"
"1045","សាលាបឋមសិក្សាជ័យសីមា","17","2","2","230","","1","1","7","76","0","5","341","5","346"
"1046","សាលាបឋមសិក្សាជ័យសីមា","15","0","0","213","","1","6","7","109","0","9","360","14","374"
"0888","សាលាបឋមសិក្សាជ័យសីមា","9","3","2","127","","0","4","3","49","0","3","200","2","202"
"0894","សាលាបឋមសិក្សាជ័យសីមា","8","0","2","75","","0","1","4","27","2","1","120","6","126"
"0738","អនុវិទ្យាល័យត្រាង","28","2","1","259","","4","1","16","58","0","2","371","19","390"
"0968","អនុវិទ្យាល័យត្រាង","32","2","5","250","","4","2","21","80","1","3","400","14","414"
"0739","មណ្ឌលសុខភាពត្រាង","12","1","1","181","","2","2","35","119","0","4","357","1","358"
"0961","មណ្ឌលសុខភាពត្រាង","31","2","4","213","","0","1","27","143","0","6","427","6","433"
"0889","សាលាបឋមសិក្សាអូរចំបក់","21","0","6","201","","1","3","10","78","0","7","327","4","331"
"0839","សាលារៀនតាសែន","38","1","1","228","","2","1","20","81","1","6","379","4","383"
"0740","សាលារៀនអូរចំលង","25","2","1","287","","2","1","14","60","1","17","410","4","414"
"0890","សាលារៀនអូរអន្លក់","17","3","1","297","","2","2","7","53","1","10","393","5","398"
"0741","អនុវិទ្យាល័យតាសែន","4","1","1","206","","1","0","4","23","1","3","244","4","248"
"1047","អនុវិទ្យាល័យតាសែន","7","1","3","178","","1","1","1","38","0","2","232","3","235"
"0973","សាលាបឋមសិក្សាអូរអន្លក់","17","5","1","331","","0","3","18","63","2","17","457","9","466"
"0891","សាលាបឋមសិក្សាអូរទឹកថ្លា","20","2","2","266","","2","2","4","45","0","7","350","10","360"
"0742","សាលាបឋមសិក្សាស្រះទឹកថី្ម","8","2","3","185","","5","5","51","147","1","28","435","6","441"
"0743","សាលាបឋមសិក្សាតាក្រី","7","2","0","115","","1","3","18","68","1","5","220","1","221"
"1055","សាលាបឋមសិក្សាតាក្រី","7","2","3","104","","0","2","15","106","2","3","244","2","246"
"0744","អនុវិទ្យាល័យតាក្រី","13","0","4","299","","0","2","10","71","1","6","406","6","412"
"0745","សាលាបឋមសិក្សាកំប្រង់","14","4","1","266","","3","1","4","69","2","5","369","9","378"
"1056","សាលាបឋមសិក្សាកំប្រង់","12","2","1","219","","0","6","8","114","1","9","372","8","380"
"0746","សាលាវត្ដទឹកពុះ","15","1","1","151","","1","6","56","98","0","10","339","9","348"
"0747","សាលាកំពង់ចំលងលេ","12","2","2","106","","1","0","7","46","0","2","178","4","182"
"1057","សាលាកំពង់ចំលងលេ","9","1","1","150","","1","2","9","61","2","12","248","5","253"
"0748","សាលាបឋមសិក្សាសាមសិប","13","2","4","282","","0","3","15","83","0","6","408","5","413"
"0962","សាលាបឋមសិក្សាសាមគ្គី","3","1","2","61","","0","1","10","39","0","1","118","2","120"
"1058","សាលាបឋមសិក្សាសាមគ្គី","11","3","0","103","","0","3","33","68","0","2","223","6","229"
"0749","សាលាបឋមសិក្សា ឆ្នាល់មាន់","7","3","5","167","","0","2","16","58","0","13","271","0","271"
"1048","សាលាបឋមសិក្សា ឆ្នាល់មាន់","11","2","3","179","","0","0","14","43","1","17","270","7","277"
"0750","សាលាបឋមសិក្សា ក្រាំងស្វាត","9","2","5","222","","2","4","44","27","2","3","320","3","323"
"1049","សាលាបឋមសិក្សា ក្រាំងស្វាត","3","5","1","194","","3","5","53","40","1","3","308","8","316"
"0751","សាលារៀនព្រៃសិន","8","1","2","226","","1","6","13","59","3","1","320","6","326"
"0752","សាលារៀនដូនបា","11","1","17","332","","0","9","104","64","0","8","546","3","549"
"1050","សាលារៀនដូនបា","8","4","7","427","","1","4","26","57","1","5","540","4","544"
"0892","សាលារៀនដូនបា","12","2","15","286","","2","5","46","63","2","18","451","5","456"
"0753","សាលារៀនខ្វែង","8","2","12","218","","0","1","71","39","0","19","370","4","374"
"0754","សាលាបឋមសិក្សាហប់","13","4","18","219","","0","3","82","132","3","12","486","5","491"
"0755","សាលាបឋមសិក្សាមិត្ដភាព","7","0","6","208","","0","3","51","76","0","2","353","1","354"
"0756","សាលាបឋមសិក្សាសំបួរ","16","2","23","155","","3","2","25","44","3","49","322","4","326"
"0757","សាលាបឋមសិក្សាគោកត្រុំ","8","1","4","82","","1","2","11","17","0","3","129","2","131"
"0758","សាលាវឌ្ឍនៈគាស់ក្រឡ","8","2","19","198","","3","6","47","117","0","9","409","0","409"
"0759","សាលាមធ្យមសិក្សាគាស់ក្រឡ","20","2","20","158","","1","4","20","140","1","12","378","5","383"
"0760","សាលាមធ្យមសិក្សាគាស់ក្រឡ","13","0","6","196","","0","5","13","89","2","6","330","0","330"
"0761","សាលាបឋមសិក្សាបឹងឈ្នះ","6","0","30","137","","2","2","12","32","1","10","232","2","234"
"0762","សាលាបឋមសិក្សាតាខោ","17","2","6","162","","1","2","31","59","4","33","317","6","323"
"0763","សាសាបឋមសិក្សា ព្រះផុស","5","1","13","200","","3","8","62","99","1","14","406","3","409"
"0764","សាលាបឋមសិក្សាកុយវែង","23","11","13","173","","0","4","77","65","2","9","377","12","389"
"0560","សាលារៀនថី ្មឆាយបល្ល័ង","10","5","16","164","","2","3","66","86","1","30","383","6","389"
"0561","សាលារៀនឈេឆាយបល័្លង","16","4","4","108","","1","7","103","53","1","19","316","13","329"
"0562","សាលាឆាយបល្ល័ង្គ(រោងល្ខោន)","12","1","8","118","","1","4","48","45","1","15","253","9","262"
"0563","សាលាបឋមសិក្សារ៉ាខាងត្បូង","19","1","12","230","","3","5","30","95","4","42","441","5","446"
"0564","សាលាបឋមសិក្សាកន្ទួត","7","0","12","213","","0","5","26","138","0","8","409","3","412"
"0565","សាលារៀនគោកពោន","4","1","8","107","","0","2","9","27","1","38","197","4","201"
"0566","សាលារៀនសំរោង (បឹងស្នោរ)","24","7","33","180","","2","17","64","55","5","30","417","4","421"
"0963","សាលារៀនសំរោង (បឹងស្នោរ)","7","0","8","59","","0","3","18","23","1","6","125","3","128"
"0567","សាលារៀនរ៉ាខាងជើង","14","0","3","142","","2","3","20","44","1","18","247","5","252"
"0568","សាលារៀនតាថុក","8","0","7","195","","2","7","24","76","2","14","335","2","337"
"0951","សាលារៀនតាថុក","9","1","3","178","","2","5","13","49","0","8","268","5","273"
