"number","name","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","useful","notUseful","totalInBox"
"0236","សាលាបុណ្យទឹកចេញ","67","6","3","246","3","1","4","142","49","3","29","553","13","566"
"0449","សាលាបឋមសិក្សាអូរលយ","37","1","1","147","2","1","5","3","24","0","17","238","7","245"
"0237","វត ទួលខ្សាច","17","1","9","343","3","0","2","48","84","1","13","521","4","525"
"0238","វត្ដបាញ់ឆ្គោល","17","0","10","406","3","4","4","16","65","2","24","551","12","563"
"0489","វត្ដបាញ់ឆ្គោល","4","0","4","126","0","1","1","2","19","0","6","163","3","166"
"0239","សាលាបុណ្យត្រពាំងគរ","51","2","4","327","7","2","3","52","84","0","13","545","11","556"
"0240","វត្ដអាឡែង","24","3","3","323","6","0","4","144","40","1","18","566","5","571"
"0241","វត្ដទួលខ្សាច់","6","1","4","319","0","0","1","27","52","0","19","429","3","432"
"0242","សាលារៀន ជ្រៃបាក់","10","2","4","254","0","0","2","19","64","2","17","374","3","377"
"0243","សាលាបុណ្យព្រៃលាក់នាង","19","1","3","366","2","1","1","50","27","2","7","479","4","483"
"0419","សាលាបុណ្យដំបូកកកោះ","14","0","0","169","0","0","1","7","28","1","7","227","7","234"
"0244","វត្ដជ្រៃបាក់","9","1","7","369","0","0","1","16","75","1","24","503","7","510"
"0511","វត្ដជ្រៃបាក់","2","0","0","96","0","0","0","6","24","0","11","139","4","143"
"0245","វត្ដព្រះរាមរង្សី","17","1","4","309","3","1","8","76","72","1","7","499","7","506"
"0246","សាលារៀនមត្ដេយ្យគោកបន្ទាយ","30","2","4","373","2","1","1","108","31","3","25","580","3","583"
"0530","សាលារៀនមត្ដេយ្យគោកបន្ទាយ","4","0","0","46","0","0","0","25","4","0","4","83","1","84"
"0247","វត្ដគោកបន្ទាយ","30","3","1","350","2","1","4","69","58","1","25","544","2","546"
"0531","វត្ដគោកបន្ទាយ","5","0","0","52","0","0","0","7","9","0","3","76","0","76"
"0248","សាលារៀនត្រពាំងទឹកត្រជាក","46","3","19","237","3","0","3","87","97","2","16","513","5","518"
"0532","សាលារៀនត្រពាំងទឹកត្រជាក","5","1","0","20","0","0","1","11","6","0","2","46","3","49"
"0249","សាលារៀនកងមាស","52","3","2","285","1","0","1","149","18","2","27","540","7","547"
"0250","សាលារៀន កន្លែងភេ","31","3","6","196","1","0","2","49","37","0","17","342","5","347"
